,WSS,Eloss,Ekin,TVPG,wss-1,wss-2,wss-3,wss-4,wss-5,wss-6,wss-7,wss-8,wss-9,wss-10,wss-11,wss-12,wss-13,wss-14,wss-15,wss-16,wss-17
0,0.01741876041054771,0.003494283318903329,0.0015012443096307766,0.0028300661978948247,0.03975287892372247,0.054227948410824484,0.025318699512192098,0.042386419506954806,0.039095620270003247,0.03688194947818514,0.035939384905827806,0.017085075829456852,0.03994009796322784,0.02232908362238291,0.04212525957031126,0.008578767404664778,0.0068981501728573895,0.012225832221712378,0.015491623374002344,0.003183187787820068,0.002593223126870448
1,0.005090724544421559,0.001797209106535651,0.0025641120269518096,0.005538327350227341,0.02707198315188426,0.8511311360668896,0.8772281572773499,0.03837968509890329,0.023370283033089113,0.0020855728386598746,0.012921005653226082,0.033441201375859105,0.00930063924971859,0.07472865396508267,0.0040815046954722645,0.0032873016146960457,0.022756224182988085,0.005346541659541747,0.007438518182985956,0.003726634971519312,0.0019642176830972653
2,0.09572072401954299,0.03996512575027371,0.015303017240858505,0.015158315130521627,0.30227851836675507,0.02376367452803268,0.018134566292186658,0.12339058075469361,0.23291454090158278,0.22210650775942606,0.19552216987536963,0.24958503674622032,0.45187844622222395,0.08770766576007721,0.61504055513866,0.7378334384337838,0.07711328860377722,0.09408451215217765,0.05918899296678281,0.4092448870072563,0.008392928714329102
3,0.9109170196714459,0.9862347534263389,0.9922313056408002,1.0086578204291186,0.7111725048823491,0.13124692039253935,0.14960732020932366,0.891992152456753,0.8008539725537775,0.7862268601445631,0.8581201802010437,0.7546508772083357,0.6250024319244971,0.9784678248686767,0.5714935058173558,0.3146861967233409,0.9417917354209611,0.9221903066221526,0.9796292553737714,0.7384623829248324,1.0023816025109946
