,WSS,Eloss,Ekin,TVPG,wss-1,wss-2,wss-3,wss-4,wss-5,wss-6,wss-7,wss-8,wss-9,wss-10,wss-11,wss-12,wss-13,wss-14,wss-15,wss-16,wss-17
0,0.026679279489578933,0.015770731199574586,0.013358567965167411,0.000505416916036792,0.01930908914485021,0.0010965740685716123,0.0017665314604700182,0.0008313281082231537,0.04542044453144935,0.04971546393435966,0.036876203479766605,0.060002964358508964,0.0356371046919724,0.0002014230338109034,0.003712235778043046,0.0231607045019143,0.005825156862963936,0.052352296560591254,0.0005167192516636514,0.0059980292442581625,0.0032483172161738762
1,0.002686660698548745,0.004355065376041616,0.0042350543487091295,0.001891833506512448,0.048646984764606334,0.6969031536514775,0.7186309166816363,0.09676079117199753,0.018016643871706595,0.002335524733828376,5.7323749588964995e-05,6.101318911616611e-05,0.00027896028073169107,0.040033169675749866,0.0003593155696001529,0.010191339369922094,0.0004894721158521013,0.00110984873243667,0.002368114426871301,0.02234353918941595,0.0012740275789749254
2,0.07725677093711322,0.019622004104524794,0.022290444881961802,0.007443362834977077,0.2508746391938034,0.059104229447544857,0.015362032050980457,0.05276687351943568,0.136320395257529,0.14559841126173806,0.08679658076284523,0.21902486233753699,0.37597971861157264,0.00028409891512568773,0.3259655263120591,0.4891292254842815,0.06976877377258056,0.06966636517656764,0.0341863172817595,0.13523856606439336,0.01794375969769593
3,0.8933933197080369,0.9601977118210814,0.960058753589931,0.9900793917122522,0.681684254493965,0.24164889836252412,0.26291873815323463,0.8504786695050238,0.8000812457055329,0.8024100686704015,0.8764167867374012,0.7210758840527031,0.5882893783041669,0.9600331517600741,0.6701157965167022,0.4774525229249413,0.9239159817789361,0.8769698852461116,0.9630575385525101,0.8361490269272344,0.9776880305137617
