,WSS,Eloss,Ekin,TVPG,wss-1,wss-2,wss-3,wss-4,wss-5,wss-6,wss-7,wss-8,wss-9,wss-10,wss-11,wss-12,wss-13,wss-14,wss-15,wss-16,wss-17
0,0.05094356652198163,0.03314136790131185,0.01121833020267587,0.005497467814037515,0.08847087065753909,0.05548720949986068,0.015294894620332802,0.061386510650868656,0.16896997611242967,0.1301164843257941,0.07481691201900043,0.02813985680350053,0.051437786556995296,0.04358225604476594,0.10839242143765296,0.09099575736663479,0.02341197648700694,0.039414583333526716,0.010507709946382542,0.07529988027347254,0.007724000931601272
1,0.017336800438754036,0.021017256253680616,0.005330867389280714,0.02752379587182465,0.03593165521251292,0.6811555686314927,0.6744443587289358,0.08839162969087319,0.10605925203578442,0.06969595405675222,0.048375203385277524,0.00575317404504603,0.01881653126434221,0.04051977777575638,0.04108584938720851,0.04791460987499688,0.01654596740055952,0.005096129228723808,0.008365966271699868,0.05290305786996558,0.0024054995566434455
2,0.12049768644294191,0.06651500531368588,0.021883793579103028,0.0375804313710991,0.20216285411535134,0.052284187085389525,0.017773487126920996,0.08883026602476646,0.22293383107940287,0.22095128324143515,0.14418973827538498,0.19985453696817967,0.3557772614859511,0.16167201463486516,0.5210272829089799,0.5937459195195066,0.06754220280179074,0.10849023586815142,0.04771535458517682,0.3233488770430037,0.02116251984273022
3,0.844603468890595,0.9219685690019933,0.9627589168643204,0.9490991759763903,0.7162025582422619,0.28359883424819415,0.3068946958989368,0.8223335450791728,0.6533975894142577,0.6897353381939884,0.7818701190530478,0.7735620624408465,0.6201232850303048,0.9626106478523249,0.46340921446159294,0.37532045795134095,0.914496713374589,0.8663190924436269,0.954113111049906,0.7074465069856755,0.9769078542393943
