,0,1,2,3
0,,-1.9379817930653687e-05,-4.131132251711245e-05,-2.6441081153433244e-05
1,,,-0.0011726340944260977,-0.0023750129926055352
2,,,,-1.3809165476857954e-05
3,,,,
