,0,1,2,3
0,,-6.695874417791904e-05,-6.0735889262739096e-05,-1.4388745462112773e-05
1,,,-5.982993557346328e-05,-0.0001221378104124815
2,,,,-4.910842321326214e-05
3,,,,
