,y,z,alpha,R,Time Step,flow-time,Eloss,Ekin,max-skewness,TVPG,ven-vol,flow-av,flow-mv,WSS,wss-1,wss-2,wss-3,wss-4,wss-5,wss-6,wss-7,wss-8,wss-9,wss-10,wss-11,wss-12,wss-13,wss-14,wss-15,wss-16,wss-17,mv-pressure-drop
0,-6.975,52.575,7.875,4.1875,960.5,2.229157214999979,2.1433112924585687e-05,0.001013921263812727,0.8723744128954614,105.93452665488391,1.2174176780932809e-05,-1.6828462875756484e-05,1.4782215825684596e-05,3.4064862224209014,2.4387043437176987,11.873576908080423,12.484234137274736,2.6249969581960455,4.0036375053977515,3.516517174654416,1.7343584897143276,2.10586903384797,2.5065915805579864,2.0868560967088836,1.7538706096411922,1.5364810983062256,4.797351065264019,6.396706341544356,4.822524453652235,3.48231012288448,4.0946710170195795,573.897309095683
1,-6.925,50.725,2.875,4.4625,960.5,2.229157214999979,1.8379899032085568e-05,0.0009714001810235106,0.8627530801873281,102.63647407258911,1.2167246140811337e-05,-1.7105706816021398e-05,1.4988411804009205e-05,3.3573386870154027,2.8511643547908863,11.43030664873936,12.130462968137994,2.6414204140066184,3.2798116293073827,3.5051940153251238,1.7825888431588568,2.3590038285884654,2.7269685064643427,2.1085551116776666,2.48197637338578,2.169314052568075,3.6835524106647095,5.576410853954331,4.635990523424927,3.678568218174833,3.002430410248768,576.1041755756818
2,-6.875,49.075,-7.625,3.3125,960.5,2.229157214999979,4.928913007070102e-05,0.0016720753070753854,0.8703833688222596,150.63743833709992,1.1825144601010945e-05,-1.6046583749433457e-05,1.408041717345143e-05,6.026627438008978,3.9627783284873934,11.16020052508191,11.652350234326784,3.9642580922914465,7.357569063886187,7.098414265337948,2.315415418132724,4.1241707424659015,4.914677339156836,2.7365017842343144,5.1856124878566305,5.731806457649632,5.853625509858742,10.729236654515233,6.209026566810037,12.150212587541121,6.922214575683471,353.0768457998003
3,-6.825,51.375,-7.125,3.1375,960.5,2.229157214999979,7.134288464616192e-05,0.0018906916667323231,0.8626009524913412,192.23122676986102,1.1965177293321025e-05,-1.5742497699429005e-05,1.3911324277236627e-05,7.1528241549601095,4.592715792242895,12.505093177449346,13.68377523549096,3.856580433923632,12.582628315164722,11.696836888108448,2.57992269749884,4.9191099658475625,4.003490036023661,2.5747985055892544,7.012285844039919,7.614736842834723,6.444775140854719,12.194908613200145,6.396922759282038,15.58318328265654,7.412106808383325,371.8957679884316
4,-6.775,51.875,-4.875,4.3625,960.5,2.229157214999979,2.4874655149373635e-05,0.0011032722008644702,0.8657636658943321,89.22234317627853,1.2087886791650396e-05,-1.6860085549432773e-05,1.4893681534338545e-05,4.053180803978034,2.838821327419198,11.760123679755434,12.725148659844008,3.2677698504032646,5.871323873984091,5.443001097532188,2.0383719020906215,2.7219719546847427,3.3544183929046203,2.2737993384237596,2.9164229832029616,2.820126321293631,4.230058792886988,6.418811651372389,4.469993204386013,5.149495747967942,3.628085167116389,572.6024592448491
5,-6.725,51.575,-8.625,3.9125,960.5,2.229157214999979,3.694853478696972e-05,0.0013766259755762975,0.8695615731427153,106.57301536354791,1.201210025873256e-05,-1.654122796587753e-05,1.4642621766265803e-05,5.145722118525322,3.363495097539304,12.282169872130625,12.432229683089973,3.316539468027524,8.156711662906641,8.04796667551911,2.1319448790021975,2.8146033382062496,3.8560985914168664,2.7392475335008206,4.393748102610775,4.937850814334136,4.882152653153161,8.429363617550061,5.109030973183857,7.558237652077349,4.968041848349336,514.4211079309763
6,-6.675,52.625,6.625,3.6125,960.5,2.229157214999979,3.34169931830784e-05,0.0014215002381838928,0.8743067369650145,132.32218445718584,1.205919546729792e-05,-1.637314389440223e-05,1.4378065222104368e-05,4.411118853297506,3.1439850357794454,12.640429463553453,13.793072608464843,3.412251085791235,5.249820276367677,5.1482707833196875,2.1024920164288123,2.8522799875652383,3.4468221198552764,2.837188288693457,2.422282731753286,2.0101929419173588,6.034019164266719,8.60154963776256,6.220547281353261,4.157902127534577,5.805457399585631,529.4362476738104
7,-6.625,52.825,-3.125,3.9375,960.5,2.229157214999979,3.156271287036989e-05,0.0013253401219947255,0.9385608071144244,109.56914041264827,1.2119909289311293e-05,1.6571382168363922e-05,-1.461093504153061e-05,4.512242122362219,3.21723597689275,12.58938326279761,13.745174693718367,3.124278613199778,6.686076006246824,6.45077487076532,2.265915619043778,2.6886697237028847,3.588477229123776,2.4793814458891523,3.276168165302687,3.082401342439705,4.672836552948828,7.661947385505955,4.807799358864066,6.363789832378422,4.367789725107175,566.2776521742009
8,-6.575,51.825,3.625,4.3125,960.5,2.229157214999979,2.100732766589701e-05,0.0010239123391249873,0.9363010028675719,109.85935168397116,1.209264960518045e-05,1.6933854238643894e-05,-1.4868234514822088e-05,3.494680461347721,2.7505863781486313,11.91758560218852,12.446649953994049,2.7760714323198155,3.911961378263489,3.758452450311494,1.8639225721831456,2.176405323608439,2.619211763965548,2.001687133795226,1.9554098570764171,1.699064679262336,4.934443185858526,6.316927325357582,4.601374530324994,3.5497270541461856,3.5446179340850166,562.6904381892109
9,-6.525,50.025,4.125,3.4375,960.5,2.229157214999979,3.487144085192284e-05,0.0014126912969825327,0.8624625132555366,159.5908826717286,1.1878977964795848e-05,-1.6325013852016312e-05,1.4324229718898548e-05,4.3658809362377875,3.2731597844066593,11.12340624225912,11.640768489037116,2.726815353265992,4.347463680134297,4.550912858395671,2.0280115009795137,2.339890989824704,3.064265580974191,2.547238361769469,2.5734294359224292,2.2332529016529383,6.392228675456493,8.731146492122612,6.516360725810668,5.470753329553081,7.191292413381867,433.9531487573531
10,-6.475,52.025,4.625,3.1125,960.5,2.229157214999979,5.00559965374895e-05,0.0017873967550346927,0.8713758714789931,210.31567026560592,1.1953323696104797e-05,1.579557409678541e-05,-1.3858633655606271e-05,5.505329291137284,3.8217644602657694,12.390366899401943,13.159381268301889,3.0358601746248723,7.921374785303697,7.2236671889409045,2.5283825945565583,3.66881761599521,4.359598763072955,2.94680452630723,2.763445265294521,2.9495780447447038,7.293210923619169,10.782983335207591,7.131427923122145,8.453878547873291,8.266040457503662,390.81672233786213
11,-6.425,50.525,-1.625,2.8125,960.5,2.229157214999979,6.420167651787196e-05,0.0021788455181803047,0.874362941866426,278.537007818683,1.197696268525982e-05,1.5443426836946716e-05,-1.3534136265684432e-05,6.440458337312975,4.491460034067541,13.248510997497334,14.139515458282217,4.168911080446804,7.418070990736367,8.044525600524974,2.680850955947288,4.305202274836778,5.024333215131616,3.0170373956950867,3.966439586193154,4.210045363694506,6.62701612945006,13.479780392306884,7.725544328435858,13.241266408192638,8.65667189193288,222.9164222717115
